Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
wii,Epic Mickey [Not for Resale],2010-11-30,Everyone,Disney Interactive Studios,Junction Point Studios,Action & Adventure,none,2252594,none,https://www.pricecharting.com/game/wii/epic-mickey-not-for-resale
wii,Escape From Bug Island,2007-07-25,Mature,Eidos Interactive,none,Action & Adventure,788687300070,6789,none,https://www.pricecharting.com/game/wii/escape-from-bug-island
wii,Escape the Museum,2009-04-14,Everyone,Majesco,none,Puzzle,096427015581,17651,none,https://www.pricecharting.com/game/wii/escape-the-museum
wii,Excite Truck,2006-11-19,Everyone,Nintendo,none,Racing,045496900021,7323,none,https://www.pricecharting.com/game/wii/excite-truck
wii,Excitebots: Trick Racing,2009-04-20,Everyone,Nintendo,none,Racing,045496901523,18725,none,https://www.pricecharting.com/game/wii/excitebots-trick-racing
wii,Excitebots: Trick Racing,2009-04-20,Everyone,Nintendo,none,Racing,045496901547,18725,none,https://www.pricecharting.com/game/wii/excitebots-trick-racing
wii,Excitebots: Trick Racing [Refurbished],,Everyone,Nintendo,none,Racing,none,747584,none,https://www.pricecharting.com/game/wii/excitebots-trick-racing-refurbished
wii,Excitebots: Trick Racing [Wheel Bundle],,Everyone,Nintendo,none,Racing,045496901530,70388,none,https://www.pricecharting.com/game/wii/excitebots-trick-racing-wheel-bundle
wii,ExerBeat,2011-05-17,Everyone,Namco,none,Dance,722674800273,31434,none,https://www.pricecharting.com/game/wii/exerbeat
wii,F1 2009,2009-11-16,Everyone,Codemasters,none,Racing,767649403028,32354,none,https://www.pricecharting.com/game/wii/f1-2009
wii,FaceBreaker K.O. Party,2008-11-11,Teen,Electronic Arts,EA Canada,Other,014633190465,15953,"The renaissance of the arcade boxing genre is upon us. Created by the same team that developed the award-winning Fight Night Round 3, FaceBreaker offers irreverent fun, immersive gameplay and eye-popping stylized graphics. In this in-your-face, arcade world full of ego-wielding characters, each boxer comes to life with unique attributes and distinct personal style, including Romeo, a Latin lover known for his pelvic thrusts, and Molotov, an oversized Russian demolitions expert with a penchant for fighting dirty.",https://www.pricecharting.com/game/wii/facebreaker-ko-party
wii,FaceBreaker K.O. Party,2008-11-11,Teen,Electronic Arts,EA Canada,Other,014633361360,15953,"The renaissance of the arcade boxing genre is upon us. Created by the same team that developed the award-winning Fight Night Round 3, FaceBreaker offers irreverent fun, immersive gameplay and eye-popping stylized graphics. In this in-your-face, arcade world full of ego-wielding characters, each boxer comes to life with unique attributes and distinct personal style, including Romeo, a Latin lover known for his pelvic thrusts, and Molotov, an oversized Russian demolitions expert with a penchant for fighting dirty.",https://www.pricecharting.com/game/wii/facebreaker-ko-party
wii,Family Feud: 2010 Edition,2009-09-29,Everyone,Ubisoft,none,Other,008888175698,19671,none,https://www.pricecharting.com/game/wii/family-feud-2010-edition
wii,Family Feud 2012,2011-10-18,Everyone 10+,Ubisoft,none,Other,008888176992,32431,none,https://www.pricecharting.com/game/wii/family-feud-2012
wii,Family Feud Decades,2010-11-09,Everyone 10+,Ubisoft,none,Party,008888176190,30701,none,https://www.pricecharting.com/game/wii/family-feud-decades
wii,Family Fun Football,2009-09-29,Everyone,Tecmo,Seamless Entertainment,Football,018946010632,19672,none,https://www.pricecharting.com/game/wii/family-fun-football
wii,Family Game Show,2010-05-04,Everyone,Storm City Entertainment,none,Party,814157010115,21277,none,https://www.pricecharting.com/game/wii/family-game-show
wii,Family Party: 30 Great Games,2008-12-02,Everyone 10+,D3 Publisher,none,Party,879278340060,16106,none,https://www.pricecharting.com/game/wii/family-party-30-great-games
wii,Family Party: 30 Great Games Outdoor Fun,2009-09-29,Everyone 10+,D3 Publisher,none,Party,879278340114,19641,none,https://www.pricecharting.com/game/wii/family-party-30-great-games-outdoor-fun
wii,Family Party: 30 Great Games Winter Fun,2010-02-09,Everyone,D3 Publisher,none,Party,879278340121,20395,none,https://www.pricecharting.com/game/wii/family-party-30-great-games-winter-fun
wii,Family Party: 90 Great Games Party Pack,2010-11-02,Everyone 10+,D3 Publisher,none,Party,879278340176,30907,none,https://www.pricecharting.com/game/wii/family-party-90-great-games-party-pack
wii,Family Party: Fitness Fun,2010-09-21,Everyone 10+,D3 Publisher,none,Party,879278340169,22046,none,https://www.pricecharting.com/game/wii/family-party-fitness-fun
wii,Fantastic Four: Rise of the Silver Surfer,2007-06-15,Teen,2K Games,none,Action & Adventure,710425341335,6791,none,https://www.pricecharting.com/game/wii/fantastic-four-rise-of-the-silver-surfer
wii,Fantastic Four: Rise of the Silver Surfer,2007-06-15,Teen,2K Games,none,Action & Adventure,710425342035,6791,none,https://www.pricecharting.com/game/wii/fantastic-four-rise-of-the-silver-surfer
wii,Fantastic Four: Rise of the Silver Surfer,2007-06-15,Teen,2K Games,none,Action & Adventure,710425341991,6791,none,https://www.pricecharting.com/game/wii/fantastic-four-rise-of-the-silver-surfer
wii,Fantasy Aquarium World,2009-05-13,Everyone,Bold Games,none,Other,828068212414,18735,none,https://www.pricecharting.com/game/wii/fantasy-aquarium-world
wii,Far Cry Vengeance,2006-12-12,Mature,Ubisoft,none,FPS,008888171614,7325,none,https://www.pricecharting.com/game/wii/far-cry-vengeance
wii,Fast Food Panic,2010-01-27,Everyone,South Peak Interactive,none,Action & Adventure,612561100336,20342,none,https://www.pricecharting.com/game/wii/fast-food-panic
wii,Ferrari Challenge,2008-08-26,Everyone 10+,Activision,none,Racing,047875756694,14622,none,https://www.pricecharting.com/game/wii/ferrari-challenge
wii,Ferrari Challenge,2008-08-26,Everyone 10+,Activision,none,Racing,047875757875,14622,none,https://www.pricecharting.com/game/wii/ferrari-challenge
wii,FIFA 08,2007-10-09,Everyone,Electronic Arts,none,Soccer,014633155266,11079,none,https://www.pricecharting.com/game/wii/fifa-08
wii,FIFA 08,2007-10-09,Everyone,Electronic Arts,none,Soccer,014633358063,11079,none,https://www.pricecharting.com/game/wii/fifa-08
wii,FIFA 09 All-Play,2008-10-28,Everyone,Electronic Arts,none,Soccer,014633155358,15718,none,https://www.pricecharting.com/game/wii/fifa-09-all-play
wii,FIFA 14,2013-09-23,Everyone,EA Sports,EA Canada,Sports,014633730661,153006,Released only in Mexico,https://www.pricecharting.com/game/wii/fifa-14
wii,FIFA 14,2013-09-23,Everyone,EA Sports,EA Canada,Sports,014633730449,153006,Released only in Mexico,https://www.pricecharting.com/game/wii/fifa-14
wii,FIFA 14 [Edicion Legado],2013-09-24,Everyone,Electronic Arts,EA Sports,Soccer,none,155191,none,https://www.pricecharting.com/game/wii/fifa-14-edicion-legado
wii,FIFA 15: Legacy Edition,2014-10-01,Everyone,Electronic Arts,none,Soccer,014633733303,35071,none,https://www.pricecharting.com/game/wii/fifa-15-legacy-edition
wii,FIFA Soccer 10,2009-10-20,Everyone,Electronic Arts,none,Soccer,014633156997,19777,none,https://www.pricecharting.com/game/wii/fifa-soccer-10
wii,FIFA Soccer 11,2010-09-28,Everyone,Electronic Arts,Electronic Arts,Soccer,014633193183,22055,none,https://www.pricecharting.com/game/wii/fifa-soccer-11
wii,FIFA Soccer 12,2011-09-26,Everyone,Electronic Arts,none,Soccer,014633196351,31762,none,https://www.pricecharting.com/game/wii/fifa-soccer-12
wii,FIFA Soccer 13,2012-09-25,Everyone,Electronic Arts,none,Sports,014633197594,33120,none,https://www.pricecharting.com/game/wii/fifa-soccer-13
wii,FIFA Soccer 13,2012-09-25,Everyone,Electronic Arts,none,Sports,014633368154,33120,none,https://www.pricecharting.com/game/wii/fifa-soccer-13
wii,Final Fantasy Crystal Chronicles: Crystal Bearers,2009-12-26,Teen,Square Enix,none,RPG,662248909080,20120,none,https://www.pricecharting.com/game/wii/final-fantasy-crystal-chronicles-crystal-bearers
wii,Final Fantasy Crystal Chronicles: Crystal Bearers,2009-12-26,Teen,Square Enix,none,RPG,099905077712,20120,none,https://www.pricecharting.com/game/wii/final-fantasy-crystal-chronicles-crystal-bearers
wii,Final Fantasy Crystal Chronicles: Echoes of Time,2009-03-24,Everyone 10+,Square Enix,none,RPG,662248908328,16477,none,https://www.pricecharting.com/game/wii/final-fantasy-crystal-chronicles-echoes-of-time
wii,Final Fantasy Fables Chocobo's Dungeon,2008-07-08,Everyone 10+,Square Enix,h.a.n.d.,RPG,662248908106,14065,none,https://www.pricecharting.com/game/wii/final-fantasy-fables-chocobo's-dungeon
wii,Fire Emblem Radiant Dawn,2007-11-05,Everyone 10+,Nintendo,Intelligent Systems,RPG,045496900410,10353,none,https://www.pricecharting.com/game/wii/fire-emblem-radiant-dawn
wii,Fishing Master,2007-09-18,Everyone,Konami,none,Sports,083717400592,7332,none,https://www.pricecharting.com/game/wii/fishing-master
wii,Fishing Master World Tour,2009-01-06,Everyone,Konami,none,Sports,083717400783,18540,none,https://www.pricecharting.com/game/wii/fishing-master-world-tour
wii,Fishing Resort,2011-11-22,Everyone,Xseed,Prope,Sports,853466001438,32358,none,https://www.pricecharting.com/game/wii/fishing-resort
wii,Fishing Resort [Rod Bundle],2011-11-22,Everyone,Xseed,Prope,Sports,853466001445,91077,none,https://www.pricecharting.com/game/wii/fishing-resort-rod-bundle
wii,Fit in Six,2011-03-15,Everyone,Ubisoft,none,Other,008888176589,31070,none,https://www.pricecharting.com/game/wii/fit-in-six
wii,Fit in Six Camera Bundle,2011-03-15,Everyone,Ubisoft,none,Other,008888196587,31071,none,https://www.pricecharting.com/game/wii/fit-in-six-camera-bundle
wii,FlatOut,2010-11-23,Teen,Zoo Games,none,Racing,802068103460,30908,none,https://www.pricecharting.com/game/wii/flatout
wii,FlingSmash,2010-11-07,Everyone,Nintendo,Artoon,Action & Adventure,045496902124,31872,none,https://www.pricecharting.com/game/wii/flingsmash
wii,FlingSmash [Controller Bundle],2010-11-07,Everyone,none,none,Action & Adventure,045496901929,31871,none,https://www.pricecharting.com/game/wii/flingsmash-controller-bundle
wii,FlingSmash [Controller Bundle],2010-11-07,Everyone,none,none,Action & Adventure,045496902018,31871,none,https://www.pricecharting.com/game/wii/flingsmash-controller-bundle
wii,Flip's Twisted World,2010-10-25,Everyone,Majesco,none,Action & Adventure,096427016144,30336,none,https://www.pricecharting.com/game/wii/flip's-twisted-world
wii,Food Network: Cook or Be Cooked,2009-11-03,Everyone,Namco,none,Action & Adventure,722674800204,19934,none,https://www.pricecharting.com/game/wii/food-network-cook-or-be-cooked
wii,Ford Racing Off Road,2008-09-01,Everyone,Zoo Games,none,Racing,650008500257,14095,none,https://www.pricecharting.com/game/wii/ford-racing-off-road
wii,Fortune Street,2011-12-05,Everyone,Nintendo,Marvelous AQL,Puzzle,045496902650,32379,none,https://www.pricecharting.com/game/wii/fortune-street
wii,Fragile Dreams: Farewell Ruins of The Moon,2010-03-16,Teen,Xseed,none,RPG,853466001285,21068,none,https://www.pricecharting.com/game/wii/fragile-dreams-farewell-ruins-of-the-moon
wii,Freddi Fish Kelp Seed Mystery,2008-08-29,Everyone,Majesco,none,Action & Adventure,096427015352,14626,none,https://www.pricecharting.com/game/wii/freddi-fish-kelp-seed-mystery
wii,Free Running,2010-04-28,Teen,none,none,Racing,891563001654,20432,none,https://www.pricecharting.com/game/wii/free-running
wii,Fritz Chess,2009-07-10,Everyone,Deep Silver,none,Puzzle,895678002339,32440,none,https://www.pricecharting.com/game/wii/fritz-chess
wii,Front Man Wireless Guitar,,none,Nyko,Nyko,Music,none,3872215,none,https://www.pricecharting.com/game/wii/front-man-wireless-guitar
wii,Furu Furu Park,2008-01-17,Everyone 10+,Majesco,none,Party,096427015031,11359,none,https://www.pricecharting.com/game/wii/furu-furu-park
wii,G-Force,2009-07-21,Everyone 10+,Disney,none,Action & Adventure,712725005535,19393,none,https://www.pricecharting.com/game/wii/g-force
wii,G-Force,2009-07-21,Everyone 10+,Disney,none,Action & Adventure,712725005542,19393,none,https://www.pricecharting.com/game/wii/g-force
wii,Gallop and Ride,2008-11-20,Everyone,THQ,none,Action & Adventure,785138302287,16020,none,https://www.pricecharting.com/game/wii/gallop-and-ride
wii,Game Party,2007-11-27,Everyone,Warner Bros,Midway,Party,031719191895,10877,"Game Party for the Wii is a collection of classic skill games from around the world, from American sports venues to European gathering spots. Using the Wii's unique control interface, you can play classics such as darts; modern favorites such as table hockey and hoop shoot, or participate in multiplayer trivia contests. With more than a half dozen games available, it's the ultimate party game.",https://www.pricecharting.com/game/wii/game-party
wii,Game Party,2007-11-27,Everyone,Warner Bros,Midway,Party,883929147052,10877,"Game Party for the Wii is a collection of classic skill games from around the world, from American sports venues to European gathering spots. Using the Wii's unique control interface, you can play classics such as darts; modern favorites such as table hockey and hoop shoot, or participate in multiplayer trivia contests. With more than a half dozen games available, it's the ultimate party game.",https://www.pricecharting.com/game/wii/game-party
wii,Game Party,2007-11-27,Everyone,Warner Bros,Midway,Party,031719191956,10877,"Game Party for the Wii is a collection of classic skill games from around the world, from American sports venues to European gathering spots. Using the Wii's unique control interface, you can play classics such as darts; modern favorites such as table hockey and hoop shoot, or participate in multiplayer trivia contests. With more than a half dozen games available, it's the ultimate party game.",https://www.pricecharting.com/game/wii/game-party
wii,Game Party 2,2008-10-06,Everyone,Warner Bros,none,Party,031719192045,15686,none,https://www.pricecharting.com/game/wii/game-party-2
wii,Game Party 3,2009-10-06,Everyone,Warner Bros,none,Party,883929098699,19717,none,https://www.pricecharting.com/game/wii/game-party-3
wii,Game Party 3,2009-10-06,Everyone,Warner Bros,none,Party,883929099306,19717,none,https://www.pricecharting.com/game/wii/game-party-3
wii,Gem Smashers,2011-11-08,Everyone,SVG Distribution,none,Strategy,650008501025,32155,none,https://www.pricecharting.com/game/wii/gem-smashers
wii,Generator Rex: Agent of Providence,2011-11-01,Everyone 10+,Activision,none,Action & Adventure,047875765900,31900,none,https://www.pricecharting.com/game/wii/generator-rex-agent-of-providence
wii,Generator Rex: Agent of Providence,2011-11-01,Everyone 10+,Activision,none,Action & Adventure,047875765917,31900,none,https://www.pricecharting.com/game/wii/generator-rex-agent-of-providence
wii,Geometry Wars Galaxies,2007-11-20,Everyone,Sierra,none,Shoot'em Up,020626727440,10878,none,https://www.pricecharting.com/game/wii/geometry-wars-galaxies
wii,Geometry Wars Galaxies,2007-11-20,Everyone,Sierra,none,Shoot'em Up,020626727457,10878,none,https://www.pricecharting.com/game/wii/geometry-wars-galaxies
wii,Geon Cube,2009-10-27,Everyone,Tommo,none,Puzzle,695771900590,21627,none,https://www.pricecharting.com/game/wii/geon-cube
wii,George of the Jungle and the Search for the Secret,2008-03-18,Everyone,Crave,none,Action & Adventure,650008400045,14415,none,https://www.pricecharting.com/game/wii/george-of-the-jungle-and-the-search-for-the-secret
wii,George of the Jungle and the Search for the Secret,2008-03-18,Everyone,Crave,none,Action & Adventure,650008400069,14415,none,https://www.pricecharting.com/game/wii/george-of-the-jungle-and-the-search-for-the-secret
wii,Get Fit With Mel B,2011-09-14,Everyone,Maximum Games,none,Other,895678002841,22090,none,https://www.pricecharting.com/game/wii/get-fit-with-mel-b
wii,Get Up And Dance,2011-11-22,Teen,O-Games,none,Dance,878614001900,32359,none,https://www.pricecharting.com/game/wii/get-up-and-dance
wii,Ghost Recon,2010-11-16,Teen,Ubisoft,none,Action & Adventure,008888176077,30737,none,https://www.pricecharting.com/game/wii/ghost-recon
wii,Ghost Squad,2007-11-20,Teen,Sega,none,FPS,010086650099,10879,none,https://www.pricecharting.com/game/wii/ghost-squad
wii,Ghostbusters: The Video Game,2009-06-16,Everyone 10+,Atari,none,Action & Adventure,742725277687,19288,none,https://www.pricecharting.com/game/wii/ghostbusters-the-video-game
wii,Ghostbusters: The Video Game,2009-06-16,Everyone 10+,Atari,none,Action & Adventure,742725279377,19288,none,https://www.pricecharting.com/game/wii/ghostbusters-the-video-game
wii,G.I. Joe: The Rise of Cobra,2009-08-04,Teen,Electronic Arts,none,Action & Adventure,014633191394,19455,none,https://www.pricecharting.com/game/wii/gi-joe-the-rise-of-cobra
wii,Glacier 2,2009-10-13,Teen,Zoo Games,none,Racing,802068102654,21619,none,https://www.pricecharting.com/game/wii/glacier-2
wii,Glacier 3: The Meltdown,2010-09-06,Everyone 10+,Zoo Games,none,Racing,802068103033,30912,none,https://www.pricecharting.com/game/wii/glacier-3-the-meltdown
wii,Glacier 3: The Meltdown,2010-09-06,Everyone 10+,Zoo Games,none,Racing,802068707033,30912,none,https://www.pricecharting.com/game/wii/glacier-3-the-meltdown
wii,"Go, Diego, Go: Great Dinosaur Rescue",2008-10-27,Everyone,none,none,Action & Adventure,710425344572,15833,none,https://www.pricecharting.com/game/wii/go-diego-go-great-dinosaur-rescue
wii,"Go, Diego, Go: Great Dinosaur Rescue",2008-10-27,Everyone,none,none,Action & Adventure,710425344541,15833,none,https://www.pricecharting.com/game/wii/go-diego-go-great-dinosaur-rescue
wii,"Go, Diego, Go: Safari Rescue",2008-02-11,Everyone,2K Games,none,Action & Adventure,710425341885,16090,none,https://www.pricecharting.com/game/wii/go-diego-go-safari-rescue
wii,"Go, Diego, Go: Safari Rescue",2008-02-11,Everyone,2K Games,none,Action & Adventure,710425343469,16090,none,https://www.pricecharting.com/game/wii/go-diego-go-safari-rescue
wii,Go Play Circus Star,2009-06-09,Everyone 10+,Majesco,none,Other,096427015857,19270,none,https://www.pricecharting.com/game/wii/go-play-circus-star
wii,Go Play City Sports,2009-09-11,Everyone,Majesco,none,Sports,096427015895,19581,none,https://www.pricecharting.com/game/wii/go-play-city-sports
wii,Go Play Lumberjacks,2009-06-09,Everyone,Majesco,none,Party,096427015840,19271,none,https://www.pricecharting.com/game/wii/go-play-lumberjacks
wii,Go Vacation,2011-10-11,Everyone 10+,Namco Bandai Games,Namco Bandai Games,Party,722674800280,31824,none,https://www.pricecharting.com/game/wii/go-vacation
wii,Godzilla Unleashed,2007-12-05,Everyone 10+,Atari,none,Fighting,742725275539,10544,none,https://www.pricecharting.com/game/wii/godzilla-unleashed
wii,Godzilla Unleashed,2007-12-05,Everyone 10+,Atari,none,Fighting,742725276178,10544,none,https://www.pricecharting.com/game/wii/godzilla-unleashed
wii,Gold's Gym Cardio Workout,2009-03-25,Everyone,Ubisoft,Ubisoft,Sports,008888174646,18477,The world's leading authority on health and fitness makes its way to the Nintendo Wii in Gold's Gym: Cardio Workout.,https://www.pricecharting.com/game/wii/gold's-gym-cardio-workout
wii,Gold's Gym Dance Workout,2010-08-17,Everyone 10+,Ubisoft,none,Dance,008888175902,21925,none,https://www.pricecharting.com/game/wii/gold's-gym-dance-workout
wii,Goosebumps HorrorLand,2008-10-30,Everyone 10+,Elastic,Gusto Games,Action & Adventure,078073111299,15853,none,https://www.pricecharting.com/game/wii/goosebumps-horrorland
wii,Gormiti: The Lords of Nature!,2010-09-21,Everyone 10+,Konami,none,Action & Adventure,083717401124,22026,none,https://www.pricecharting.com/game/wii/gormiti-the-lords-of-nature
wii,Grand Slam Tennis,2009-06-08,Everyone,Electronic Arts,none,Sports,014633190045,19267,none,https://www.pricecharting.com/game/wii/grand-slam-tennis
wii,Grand Slam Tennis,2009-06-08,Everyone,Electronic Arts,none,Sports,014633362466,19267,none,https://www.pricecharting.com/game/wii/grand-slam-tennis
wii,Grease,2010-08-24,Everyone 10+,505 Games,none,Action & Adventure,812872012124,21949,none,https://www.pricecharting.com/game/wii/grease
wii,Green Day: Rock Band,2010-06-08,Teen,Electronic Arts,Harmonix,Music,014633193848,21533,none,https://www.pricecharting.com/game/wii/green-day-rock-band
wii,Green Lantern: Rise of the Manhunters,2011-06-07,Everyone 10+,Warner Bros,none,Action & Adventure,883929167876,31459,none,https://www.pricecharting.com/game/wii/green-lantern-rise-of-the-manhunters
wii,Green Lantern: Rise of the Manhunters,2011-06-07,Everyone 10+,Warner Bros,none,Action & Adventure,883929170913,31459,none,https://www.pricecharting.com/game/wii/green-lantern-rise-of-the-manhunters
wii,Greg Hastings Paintball 2,2010-09-28,Everyone 10+,Majesco,none,FPS,096427016502,22037,none,https://www.pricecharting.com/game/wii/greg-hastings-paintball-2
wii,Gremlins Gizmo,2011-11-01,none,none,none,Action & Adventure,634482306895,35476,none,https://www.pricecharting.com/game/wii/gremlins-gizmo
wii,Grey's Anatomy The Video Game,2009-03-10,Teen,Ubisoft,ABC Studios,Other,008888175087,16367,none,https://www.pricecharting.com/game/wii/grey's-anatomy-the-video-game
wii,Grim Adventures of Billy & Mandy,2006-11-16,Everyone 10+,Midway,High Voltage Software,Action & Adventure,031719191826,11149,"The Grim Adventures of Billy & Mandy video game pits the characters from the popular Cartoon Network television show against each other in an adventure-fighting game, filled with mayhem and chaos. In battle mode, up to four players can use a multitude of weapons in destructible arenas like the Desert of Doom and the Underworld to battle it out to be the last one standing. Players also have the option to play on their own or with a friend in adventure mode, a series of 40 story-based missions where players can unlock new weapons and additional playable characters like Irwin and Hoss Delgado.",https://www.pricecharting.com/game/wii/grim-adventures-of-billy-&-mandy
wii,Groovin' Blocks,2008-09-08,Everyone,Zoo Games,none,Puzzle,802068102418,19489,none,https://www.pricecharting.com/game/wii/groovin'-blocks
wii,GT Pro Series,2006-11-14,Everyone,Ubisoft,none,Racing,008888173236,7342,none,https://www.pricecharting.com/game/wii/gt-pro-series
wii,GT Pro Series (with Racing Wheel),2006-11-16,Everyone,Ubisoft,MTO,Racing,008888193234,30913,"GT Pro Series is an exclusive car-racing game for Nintendo's Wii. With more than 80 licensed cars, tons of tuning options and its fluid drift-style controls and physics, GT Pro Series perfectly fits the Wii's unique gameplay approach. It's a fast-paced racing game that takes full advantage of the Wii Remote.",https://www.pricecharting.com/game/wii/gt-pro-series-with-racing-wheel
wii,GTI Club Supermini Festa,2010-03-16,Everyone,Konami,none,Racing,083717401018,22157,none,https://www.pricecharting.com/game/wii/gti-club-supermini-festa
wii,Guilty Gear XX Accent Core,2007-10-15,Teen,Aksys,none,RPG,893610001068,10354,none,https://www.pricecharting.com/game/wii/guilty-gear-xx-accent-core
wii,Guilty Gear XX Accent Core Plus,2009-05-12,Teen,Aksys,none,Fighting,893610001181,21645,none,https://www.pricecharting.com/game/wii/guilty-gear-xx-accent-core-plus
wii,Guilty Party,2010-08-26,Everyone,Disney,Wideload Games,Party,712725017521,21951,none,https://www.pricecharting.com/game/wii/guilty-party
wii,Guilty Party,2010-08-26,Everyone,Disney,Wideload Games,Party,712725017538,21951,none,https://www.pricecharting.com/game/wii/guilty-party
wii,Guinness World Records The Video Game,2008-11-11,Everyone 10+,Warner Bros. Interactive Entertainment,TT Fusion,Party,883929044443,15959,none,https://www.pricecharting.com/game/wii/guinness-world-records-the-video-game
wii,Guinness World Records The Video Game,2008-11-11,Everyone 10+,Warner Bros. Interactive Entertainment,TT Fusion,Party,883929047833,15959,none,https://www.pricecharting.com/game/wii/guinness-world-records-the-video-game
wii,Guitar Hero 5,2009-09-01,Teen,Activision,none,Music,047875958890,19546,none,https://www.pricecharting.com/game/wii/guitar-hero-5
wii,Guitar Hero 5 [Guitar Bundle],2009-09-01,Teen,Activision,none,Music,047875959118,19545,none,https://www.pricecharting.com/game/wii/guitar-hero-5-guitar-bundle
wii,Guitar Hero Aerosmith,2008-06-29,Teen,Activision,none,Music,047875953437,14039,none,https://www.pricecharting.com/game/wii/guitar-hero-aerosmith
wii,Guitar Hero Aerosmith,2008-06-29,Teen,Activision,none,Music,047875953635,14039,none,https://www.pricecharting.com/game/wii/guitar-hero-aerosmith
wii,Guitar Hero Aerosmith [Bundle],2008-06-29,Teen,Activision,none,Music,047875953758,14086,none,https://www.pricecharting.com/game/wii/guitar-hero-aerosmith-bundle
wii,Guitar Hero III & Guitar Hero Aerosmith Dual Pack,2014-01-01,Teen,Activision,none,Music,047875956797,40541,none,https://www.pricecharting.com/game/wii/guitar-hero-iii-&-guitar-hero-aerosmith-dual-pack
wii,Guitar Hero III Legends of Rock,2007-10-28,Teen,Activision,none,Music,047875955172,21997,none,https://www.pricecharting.com/game/wii/guitar-hero-iii-legends-of-rock
wii,Guitar Hero III Legends of Rock [Bundle],2007-10-28,Teen,Activision,none,Music,047875951259,10355,none,https://www.pricecharting.com/game/wii/guitar-hero-iii-legends-of-rock-bundle
wii,Guitar Hero III Legends of Rock [Not For Resale],2007-02-22,Teen,Activision,Red octane,Music,none,4786388,RVL P RGHE Not For Resale,https://www.pricecharting.com/game/wii/guitar-hero-iii-legends-of-rock-not-for-resale
wii,Guitar Hero: Metallica,2009-03-29,Teen,Activision,Neversoft,Music,047875957213,17468,none,https://www.pricecharting.com/game/wii/guitar-hero-metallica
wii,Guitar Hero: Metallica,2009-03-29,Teen,Activision,Neversoft,Music,047875957237,17468,none,https://www.pricecharting.com/game/wii/guitar-hero-metallica
wii,Guitar Hero Smash Hits,2009-06-16,Teen,Activision,Beenox,Music,047875957879,19293,none,https://www.pricecharting.com/game/wii/guitar-hero-smash-hits
wii,Guitar Hero Smash Hits,2009-06-16,Teen,Activision,Beenox,Music,047875957893,19293,none,https://www.pricecharting.com/game/wii/guitar-hero-smash-hits
wii,Guitar Hero: Van Halen,2009-12-22,Teen,Activision,none,Music,047875958036,20117,none,https://www.pricecharting.com/game/wii/guitar-hero-van-halen
wii,Guitar Hero: Van Halen,2009-12-22,Teen,Activision,none,Music,047875958050,20117,none,https://www.pricecharting.com/game/wii/guitar-hero-van-halen
wii,Guitar Hero: Warriors of Rock,2010-09-28,Teen,Activision,none,Music,047875961562,22078,none,https://www.pricecharting.com/game/wii/guitar-hero-warriors-of-rock
wii,Guitar Hero: Warriors of Rock,2010-09-28,Teen,Activision,none,Music,047875961579,22078,none,https://www.pricecharting.com/game/wii/guitar-hero-warriors-of-rock
wii,Guitar Hero: Warriors of Rock [Guitar Bundle],2010-09-28,Teen,Activision,none,Music,047875961586,22083,none,https://www.pricecharting.com/game/wii/guitar-hero-warriors-of-rock-guitar-bundle
wii,Guitar Hero: Warriors of Rock [Super Bundle],2010-09-28,Teen,Activision,none,Music,047875961609,22084,none,https://www.pricecharting.com/game/wii/guitar-hero-warriors-of-rock-super-bundle
wii,Guitar Hero World Tour,2008-10-26,Teen,Activision,none,Music,047875955295,15657,none,https://www.pricecharting.com/game/wii/guitar-hero-world-tour
wii,Guitar Hero World Tour,2008-10-26,Teen,Activision,none,Music,047875955530,15657,none,https://www.pricecharting.com/game/wii/guitar-hero-world-tour
wii,Guitar Hero World Tour [Band Kit],2008-10-26,Teen,Activision,none,Music,047875955219,15810,none,https://www.pricecharting.com/game/wii/guitar-hero-world-tour-band-kit
wii,Gummy Bears Magic Medallion,2011-06-21,Everyone,Storm City Entertainment,none,Action & Adventure,814157010337,31519,none,https://www.pricecharting.com/game/wii/gummy-bears-magic-medallion
wii,Gummy Bears Minigolf,2010-09-30,Everyone,Storm City Entertainment,none,Sports,814157010177,31129,none,https://www.pricecharting.com/game/wii/gummy-bears-minigolf
wii,Gunblade NY & LA Machineguns Arcade Hits Pack,2010-08-30,Teen,Sega,none,Arcade,010086650440,32823,none,https://www.pricecharting.com/game/wii/gunblade-ny-&-la-machineguns-arcade-hits-pack
wii,Gunslingers,2011-06-28,Teen,none,none,FPS,853333001752,31542,none,https://www.pricecharting.com/game/wii/gunslingers
wii,Gunslingers [Revolver Bundle],2011-03-21,Teen,Valcon Games,NEKO Entertainment,Light Gun,896557111197,1297730,"Professor Molina's train, the Steam Bane, is rocketing through the canyons. The world's most powerful explosive is bolted to the engine. Only the four quickest guns in the West can stop them. Gunslingers supports up to four players in campaign mode, playing cooperatively or competitively, and in the include Trap Shoot and Survival modes. Gunslingers is an action-packed rail-shooter for Wii. Taking unique advantage of the abilities of the Wii Remote to put the player in the middle of a gripping cowboy saga.",https://www.pricecharting.com/game/wii/gunslingers-revolver-bundle
wii,Hall of Fame Ultimate Hoops Challenge,2010-03-23,Everyone,Zoo Games,none,Basketball,802068102258,30914,none,https://www.pricecharting.com/game/wii/hall-of-fame-ultimate-hoops-challenge
